0.0591891 0.02 0.02 2 5 3
0.0592525 0.0198731 0.0198731 2 5 3
0.0593158 0.0197457 0.0197457 2 5 3
0.0594418 0.0194902 0.0194902 2 5 3
0.0596885 0.0189696 0.0189696 2 5 3
0.0599913 0.0183096 0.0183096 2 5 3
0.0602865 0.0176373 0.0176373 2 5 3
0.0605736 0.0169527 0.0169527 2 5 3
0.0608522 0.0162557 0.0162557 2 5 3
0.0611218 0.0155464 0.0155464 2 5 3
0.0613819 0.0148247 0.0148247 2 5 3
0.0616322 0.0140907 0.0140907 2 5 3
0.061872 0.0133444 0.0133444 2 5 3
0.0621009 0.0125859 0.0125859 2 5 3
0.0623184 0.0118151 0.0118151 2 5 3
0.062524 0.0110323 0.0110323 2 5 3
0.0627171 0.0102374 0.0102374 2 5 3
0.0628973 0.0094305 0.0094305 2 5 3
0.0630641 0.0086118 0.0086118 2 5 3
0.0632167 0.00778139 0.00778139 2 5 3
0.0633548 0.00693941 0.00693941 2 5 3
0.0634777 0.006086 0.006086 2 5 3
0.0635849 0.00522135 0.00522135 2 5 3
0.0636759 0.00434563 0.00434563 2 5 3
0.06375 0.00345905 0.00345905 2 5 3
0.0638066 0.00256183 0.00256183 2 5 3
0.0638452 0.00165421 0.00165421 2 5 3
0.0638652 0.00073645 0.00073645 2 5 3
0.063866 -0.000191186 -0.000191186 2 5 3
0.0638469 -0.00112841 -0.00112841 2 5 3
0.0638074 -0.0020749 -0.0020749 2 5 3
0.0637468 -0.00303034 -0.00303034 2 5 3
0.0636645 -0.00399438 -0.00399438 2 5 3
0.06356 -0.00496665 -0.00496665 2 5 3
0.0634325 -0.00594678 -0.00594678 2 5 3
0.0632814 -0.00693436 -0.00693436 2 5 3
0.0631061 -0.00792898 -0.00792898 2 5 3
0.0629059 -0.00893019 -0.00893019 2 5 3
0.0626802 -0.00993754 -0.00993754 2 5 3
0.0624283 -0.0109506 -0.0109506 2 5 3
0.0621496 -0.0119687 -0.0119687 2 5 3
0.0618432 -0.0129916 -0.0129916 2 5 3
0.0615085 -0.0140186 -0.0140186 2 5 3
0.0611449 -0.0150492 -0.0150492 2 5 3
0.0607515 -0.0160829 -0.0160829 2 5 3
0.0603275 -0.0171191 -0.0171191 2 5 3
0.0598721 -0.0181571 -0.0181571 2 5 3
0.0593846 -0.0191966 -0.0191966 2 5 3
0.0588639 -0.0202367 -0.0202367 2 5 3
0.0583092 -0.021277 -0.021277 2 5 3
0.0577193 -0.0223168 -0.0223168 2 5 3
0.0570931 -0.0233556 -0.0233556 2 5 3
0.0564294 -0.0243927 -0.0243927 2 5 3
0.0557268 -0.0254276 -0.0254276 2 5 3
0.0549835 -0.0264598 -0.0264598 2 5 3
0.0541979 -0.0274886 -0.0274886 2 5 3
0.0533678 -0.0285137 -0.0285137 2 5 3
0.0524905 -0.0295346 -0.0295346 2 5 3
0.051563 -0.0305511 -0.0305511 2 5 3
0.0505814 -0.0315629 -0.0315629 2 5 3
0.049541 -0.03257 -0.03257 2 5 3
0.0484355 -0.0335728 -0.0335728 2 5 3
0.0472566 -0.034572 -0.034572 2 5 3
0.0459929 -0.0355689 -0.0355689 2 5 3
0.044628 -0.036566 -0.036566 2 5 3
0.0431362 -0.0375678 -0.0375678 2 5 3
0.0414758 -0.0385823 -0.0385823 2 5 3
0.0395669 -0.0396265 -0.0396265 2 5 3
0.0372188 -0.0407429 -0.0407429 2 5 3
0.0336361 -0.0421119 -0.0421119 2 5 3
0.0307148 -0.0429438 -0.0429438 2 5 3
0.028962 -0.0433234 -0.0433234 2 5 3
0.0277986 -0.0435265 -0.0435265 2 5 3
0.0268222 -0.0436668 -0.0436668 2 5 3
0.025953 -0.0437685 -0.0437685 2 5 3
0.0251535 -0.0438429 -0.0438429 2 5 3
0.0244021 -0.043896 -0.043896 2 5 3
0.0236853 -0.0439315 -0.0439315 2 5 3
0.0229935 -0.0439518 -0.0439518 2 5 3
0.022305 -0.0439582 -0.0439582 2 5 3
0.0216913 -0.0439524 -0.0439524 2 5 3
0.0211362 -0.043938 -0.043938 2 5 3
0.0206286 -0.0439173 -0.0439173 2 5 3
0.0201603 -0.0438917 -0.0438917 2 5 3
0.019725 -0.0438626 -0.0438626 2 5 3
0.0193177 -0.0438307 -0.0438307 2 5 3
0.0189346 -0.0437966 -0.0437966 2 5 3
0.0185725 -0.0437609 -0.0437609 2 5 3
0.0182286 -0.0437239 -0.0437239 2 5 3
0.0179007 -0.0436858 -0.0436858 2 5 3
0.0175869 -0.043647 -0.043647 2 5 3
0.0172855 -0.0436074 -0.0436074 2 5 3
0.0169949 -0.0435673 -0.0435673 2 5 3
0.0167137 -0.0435267 -0.0435267 2 5 3
0.0164407 -0.0434855 -0.0434855 2 5 3
0.0161748 -0.0434439 -0.0434439 2 5 3
0.0159146 -0.0434017 -0.0434017 2 5 3
0.015659 -0.0433588 -0.0433588 2 5 3
0.0154068 -0.0433151 -0.0433151 2 5 3
0.0151566 -0.0432703 -0.0432703 2 5 3
0.0149068 -0.0432241 -0.0432241 2 5 3
0.0146554 -0.0431761 -0.0431761 2 5 3
0.0143997 -0.0431254 -0.0431254 2 5 3
0.0141358 -0.0430709 -0.0430709 2 5 3
0.0138572 -0.0430106 -0.0430106 2 5 3
0.0135508 -0.0429399 -0.0429399 2 5 3
0.0131807 -0.0428466 -0.0428466 2 5 3
0.0129251 -0.0427752 -0.0427752 2 5 3
0.012694 -0.0427039 -0.0427039 2 5 3
0.0124848 -0.042632 -0.042632 2 5 3
0.0123693 -0.0425885 -0.0425885 2 5 3
0.0122928 -0.042558 -0.042558 2 5 3
0.012228 -0.0425308 -0.0425308 2 5 3
0.0121697 -0.0425052 -0.0425052 2 5 3
0.012098 -0.0424721 -0.0424721 2 5 3
0.0120121 -0.0424299 -0.0424299 2 5 3
0.0119351 -0.0423892 -0.0423892 2 5 3
0.0118418 -0.0423357 -0.0423357 2 5 3
0.0117319 -0.0422655 -0.0422655 2 5 3
0.0116389 -0.0421982 -0.0421982 2 5 3
0.0115631 -0.0421365 -0.0421365 2 5 3
0.0114994 -0.0420789 -0.0420789 2 5 3
0.0114449 -0.0420242 -0.0420242 2 5 3
0.0113977 -0.0419718 -0.0419718 2 5 3
0.0113565 -0.0419214 -0.0419214 2 5 3
0.0113202 -0.0418725 -0.0418725 2 5 3
0.0112881 -0.041825 -0.041825 2 5 3
0.0112596 -0.0417786 -0.0417786 2 5 3
0.0112343 -0.0417332 -0.0417332 2 5 3
0.0112118 -0.0416887 -0.0416887 2 5 3
0.0111918 -0.0416449 -0.0416449 2 5 3
0.011174 -0.0416018 -0.0416018 2 5 3
0.0111583 -0.0415593 -0.0415593 2 5 3
0.0111444 -0.0415174 -0.0415174 2 5 3
0.0111321 -0.041476 -0.041476 2 5 3
0.0111215 -0.0414351 -0.0414351 2 5 3
0.0111122 -0.0413946 -0.0413946 2 5 3
0.0111043 -0.0413545 -0.0413545 2 5 3
0.0110976 -0.0413147 -0.0413147 2 5 3
0.011092 -0.0412753 -0.0412753 2 5 3
0.0110876 -0.0412362 -0.0412362 2 5 3
0.0110841 -0.0411974 -0.0411974 2 5 3
0.0110816 -0.0411588 -0.0411588 2 5 3
0.01108 -0.0411206 -0.0411206 2 5 3
0.0110793 -0.0410825 -0.0410825 2 5 3
0.0110794 -0.0410447 -0.0410447 2 5 3
0.0110802 -0.0410071 -0.0410071 2 5 3
0.0110818 -0.0409697 -0.0409697 2 5 3
0.011084 -0.0409325 -0.0409325 2 5 3
0.011087 -0.0408955 -0.0408955 2 5 3
