0.0540577 0.02 0.02 2 2 3
0.0540488 0.0200145 0.0200145 2 2 3
0.05404 0.020029 0.020029 2 2 3
0.0540222 0.020058 0.020058 2 2 3
0.0539867 0.0201162 0.0201162 2 2 3
0.0539422 0.0201896 0.0201896 2 2 3
0.0538977 0.0202639 0.0202639 2 2 3
0.0538531 0.0203389 0.0203389 2 2 3
0.0538084 0.0204146 0.0204146 2 2 3
0.0537637 0.020491 0.020491 2 2 3
0.0537189 0.020568 0.020568 2 2 3
0.053674 0.0206458 0.0206458 2 2 3
0.0536291 0.0207243 0.0207243 2 2 3
0.0535842 0.0208036 0.0208036 2 2 3
0.0535392 0.0208836 0.0208836 2 2 3
0.0534942 0.0209643 0.0209643 2 2 3
0.0534492 0.0210457 0.0210457 2 2 3
0.0534041 0.0211279 0.0211279 2 2 3
0.053359 0.0212109 0.0212109 2 2 3
0.0533139 0.0212947 0.0212947 2 2 3
0.0532688 0.0213793 0.0213793 2 2 3
0.0532237 0.0214646 0.0214646 2 2 3
0.0531785 0.0215508 0.0215508 2 2 3
0.0531334 0.0216377 0.0216377 2 2 3
0.0530883 0.0217255 0.0217255 2 2 3
0.0530432 0.0218142 0.0218142 2 2 3
0.0529981 0.0219036 0.0219036 2 2 3
0.052953 0.021994 0.021994 2 2 3
0.052908 0.0220851 0.0220851 2 2 3
0.052863 0.0221772 0.0221772 2 2 3
0.052818 0.0222701 0.0222701 2 2 3
0.0527731 0.022364 0.022364 2 2 3
0.0527283 0.0224587 0.0224587 2 2 3
0.0526835 0.0225544 0.0225544 2 2 3
0.0526388 0.022651 0.022651 2 2 3
0.0525942 0.0227485 0.0227485 2 2 3
0.0525497 0.0228469 0.0228469 2 2 3
0.0525052 0.0229464 0.0229464 2 2 3
0.0524609 0.0230467 0.0230467 2 2 3
0.0524167 0.0231481 0.0231481 2 2 3
0.0523726 0.0232505 0.0232505 2 2 3
0.0523287 0.0233538 0.0233538 2 2 3
0.0522849 0.0234582 0.0234582 2 2 3
0.0522413 0.0235636 0.0235636 2 2 3
0.0521978 0.02367 0.02367 2 2 3
0.0521545 0.0237775 0.0237775 2 2 3
0.0521114 0.023886 0.023886 2 2 3
0.0520684 0.0239956 0.0239956 2 2 3
0.0520257 0.0241063 0.0241063 2 2 3
0.0519833 0.024218 0.024218 2 2 3
0.051941 0.0243309 0.0243309 2 2 3
0.051899 0.0244449 0.0244449 2 2 3
0.0518573 0.02456 0.02456 2 2 3
0.0518158 0.0246763 0.0246763 2 2 3
0.0517746 0.0247937 0.0247937 2 2 3
0.0517338 0.0249123 0.0249123 2 2 3
0.0516932 0.025032 0.025032 2 2 3
0.051653 0.025153 0.025153 2 2 3
0.0516131 0.0252752 0.0252752 2 2 3
0.0515736 0.0253985 0.0253985 2 2 3
0.0515345 0.0255231 0.0255231 2 2 3
0.0514958 0.025649 0.025649 2 2 3
0.0514575 0.0257761 0.0257761 2 2 3
0.0514196 0.0259044 0.0259044 2 2 3
0.0513822 0.0260341 0.0260341 2 2 3
0.0513452 0.026165 0.026165 2 2 3
0.0513088 0.0262973 0.0262973 2 2 3
0.0512728 0.0264308 0.0264308 2 2 3
0.0512374 0.0265657 0.0265657 2 2 3
0.0512025 0.026702 0.026702 2 2 3
0.0511682 0.0268395 0.0268395 2 2 3
0.0511346 0.0269785 0.0269785 2 2 3
0.0511015 0.0271189 0.0271189 2 2 3
0.0510691 0.0272606 0.0272606 2 2 3
0.0510373 0.0274038 0.0274038 2 2 3
0.0510063 0.0275484 0.0275484 2 2 3
0.0509759 0.0276944 0.0276944 2 2 3
0.0509463 0.0278418 0.0278418 2 2 3
0.0509175 0.0279908 0.0279908 2 2 3
0.0508895 0.0281412 0.0281412 2 2 3
0.0508623 0.0282931 0.0282931 2 2 3
0.0508359 0.0284465 0.0284465 2 2 3
0.0508105 0.0286014 0.0286014 2 2 3
0.0507859 0.0287578 0.0287578 2 2 3
0.0507624 0.0289158 0.0289158 2 2 3
0.0507398 0.0290753 0.0290753 2 2 3
0.0507182 0.0292364 0.0292364 2 2 3
0.0506976 0.029399 0.029399 2 2 3
0.0506793 0.0295649 0.0295649 2 2 3
0.050661 0.0297307 0.0297307 2 2 3
0.0506438 0.0298982 0.0298982 2 2 3
0.0506279 0.0300673 0.0300673 2 2 3
0.0506132 0.030238 0.030238 2 2 3
0.0505997 0.0304104 0.0304104 2 2 3
0.0505876 0.0305844 0.0305844 2 2 3
0.0505768 0.0307602 0.0307602 2 2 3
0.0505674 0.0309375 0.0309375 2 2 3
0.0505595 0.0311166 0.0311166 2 2 3
0.050553 0.0312974 0.0312974 2 2 3
0.0505481 0.0314798 0.0314798 2 2 3
0.0505447 0.031664 0.031664 2 2 3
0.050543 0.0318499 0.0318499 2 2 3
0.0505429 0.0320376 0.0320376 2 2 3
0.0505446 0.032227 0.032227 2 2 3
0.050548 0.0324181 0.0324181 2 2 3
0.0505533 0.032611 0.032611 2 2 3
0.0505604 0.0328057 0.0328057 2 2 3
0.0505695 0.0330021 0.0330021 2 2 3
0.0505806 0.0332003 0.0332003 2 2 3
0.0505937 0.0334003 0.0334003 2 2 3
0.0506089 0.0336021 0.0336021 2 2 3
0.0506263 0.0338057 0.0338057 2 2 3
0.0506459 0.0340111 0.0340111 2 2 3
0.0506678 0.0342182 0.0342182 2 2 3
0.050692 0.0344272 0.0344272 2 2 3
0.0507187 0.034638 0.034638 2 2 3
0.0507479 0.0348505 0.0348505 2 2 3
0.0507796 0.0350649 0.0350649 2 2 3
0.0508139 0.0352811 0.0352811 2 2 3
0.0508509 0.0354991 0.0354991 2 2 3
0.0508907 0.0357188 0.0357188 2 2 3
0.0509334 0.0359404 0.0359404 2 2 3
0.0509789 0.0361637 0.0361637 2 2 3
0.0510275 0.0363889 0.0363889 2 2 3
0.0510791 0.0366158 0.0366158 2 2 3
0.0511338 0.0368445 0.0368445 2 2 3
0.0511918 0.0370749 0.0370749 2 2 3
0.0512532 0.0373071 0.0373071 2 2 3
0.0513179 0.037541 0.037541 2 2 3
0.0513861 0.0377767 0.0377767 2 2 3
0.0514579 0.038014 0.038014 2 2 3
0.0515333 0.0382531 0.0382531 2 2 3
0.0516125 0.0384938 0.0384938 2 2 3
0.0516956 0.0387362 0.0387362 2 2 3
0.0517826 0.0389802 0.0389802 2 2 3
0.0518737 0.0392259 0.0392259 2 2 3
0.0519689 0.0394731 0.0394731 2 2 3
0.0520683 0.0397219 0.0397219 2 2 3
0.0521721 0.0399723 0.0399723 2 2 3
0.0522803 0.0402241 0.0402241 2 2 3
0.0523931 0.0404775 0.0404775 2 2 3
0.0525106 0.0407322 0.0407322 2 2 3
0.0526328 0.0409884 0.0409884 2 2 3
0.0527599 0.041246 0.041246 2 2 3
0.0528919 0.0415049 0.0415049 2 2 3
0.0530291 0.0417651 0.0417651 2 2 3
0.0531715 0.0420265 0.0420265 2 2 3
0.0533192 0.0422892 0.0422892 2 2 3
0.0534724 0.042553 0.042553 2 2 3
0.0536312 0.0428178 0.0428178 2 2 3
0.0537956 0.0430838 0.0430838 2 2 3
0.0539659 0.0433507 0.0433507 2 2 3
0.0541421 0.0436185 0.0436185 2 2 3
0.0543244 0.0438872 0.0438872 2 2 3
0.0545128 0.0441566 0.0441566 2 2 3
0.0547076 0.0444268 0.0444268 2 2 3
0.0549089 0.0446977 0.0446977 2 2 3
0.0551167 0.0449691 0.0449691 2 2 3
0.0553312 0.0452409 0.0452409 2 2 3
0.0555526 0.0455132 0.0455132 2 2 3
0.0557809 0.0457858 0.0457858 2 2 3
0.0560164 0.0460587 0.0460587 2 2 3
0.0562591 0.0463316 0.0463316 2 2 3
0.0565093 0.0466046 0.0466046 2 2 3
0.0567669 0.0468775 0.0468775 2 2 3
0.0570322 0.0471502 0.0471502 2 2 3
0.0573053 0.0474226 0.0474226 2 2 3
0.0575864 0.0476946 0.0476946 2 2 3
0.0578755 0.047966 0.047966 2 2 3
0.0581729 0.0482368 0.0482368 2 2 3
0.0584786 0.0485068 0.0485068 2 2 3
0.0587928 0.0487758 0.0487758 2 2 3
0.0591157 0.0490438 0.0490438 2 2 3
0.0594473 0.0493106 0.0493106 2 2 3
0.0597879 0.0495759 0.0495759 2 2 3
0.0601375 0.0498398 0.0498398 2 2 3
0.0604964 0.050102 0.050102 2 2 3
0.0608645 0.0503623 0.0503623 2 2 3
